Rank,RMSE,Length,Model Equation
140,0.5993,13,"add(div(Ce, add(div(sub(EN, IE), sub(IE, R)), EN)), EN)"
141,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
142,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
143,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
144,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
145,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
146,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
147,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
148,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
149,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
150,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
151,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
152,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
153,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
154,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
155,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
156,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
157,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
158,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
159,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
160,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
161,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
162,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
163,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
164,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
165,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
166,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
167,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
168,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
169,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
170,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
171,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
172,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
173,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
174,0.6044,13,"add(div(Ce, add(div(sub(EN, Pr), sub(IE, R)), 4.595)), EN)"
175,0.6044,13,"add(div(Ce, add(div(sub(EN, La), sub(IE, R)), 4.595)), EN)"
176,0.6044,13,"add(div(Ce, add(div(sub(EN, La), sub(IE, R)), 4.595)), EN)"
177,0.6068,13,"add(div(Ce, add(div(sub(EN, IE), sub(IE, R)), 4.920)), EN)"
178,0.6068,13,"add(div(Ce, add(div(sub(EN, IE), sub(IE, R)), 4.920)), EN)"
179,0.6125,27,"add(div(Ce, add(div(div(Y, neg(add(div(Ce, add(div(div(Y, neg(Nd)), sub(IE, R)), 4.920)), EN))), sub(IE, R)), 4.920)), EN)"
180,0.6154,13,"add(div(Ce, add(div(sub(EN, IE), sub(IE, R)), LAS)), EN)"
181,0.6169,14,"add(div(Ce, add(div(div(Y, neg(Nd)), sub(IE, R)), 4.595)), EN)"
182,0.6192,14,"add(div(Ce, add(div(div(IE, neg(Nd)), sub(IE, R)), 4.595)), EN)"
183,0.6232,14,"add(div(Ce, add(div(div(Ce, neg(Nd)), sub(IE, R)), 4.595)), EN)"
184,0.6363,13,"add(div(Ce, add(div(sub(EN, La), sub(IE, R)), LAS)), EN)"
185,0.6979,10,"add(div(neg(add(-4.187, Ce)), sub(Gd, Pr)), EN)"
186,0.7041,9,"add(EN, div(sub(LAS, Ce), sub(Sm, Ce)))"
187,0.7078,9,"add(div(sub(LAS, 7.379), sub(Gd, Pr)), EN)"
188,0.7163,9,"add(div(sub(LAS, 7.627), sub(Gd, Pr)), EN)"
189,0.7163,9,"add(div(sub(LAS, 7.627), sub(Gd, Pr)), EN)"
190,0.7163,9,"add(div(sub(LAS, 7.627), sub(Gd, Pr)), EN)"
191,0.7183,9,"add(div(sub(Gd, R), sub(Gd, Pr)), EN)"
192,0.7190,18,"add(EN, div(Ce, add(Nd, add(neg(Ce), add(div(IE, mul(Ce, sub(Sm, E))), La)))))"
193,0.7414,18,"add(div(Ce, add(sub(neg(E), sub(-5.152, LAS)), div(add(Gd, Nd), add(Ce, Pr)))), EN)"
194,0.7431,9,"add(mul(div(5.409, LAS), div(E, LAS)), EN)"
195,0.7432,11,"add(div(Ce, add(div(La, Y), add(LAS, -0.851))), EN)"
196,0.7434,13,"add(div(add(Ce, div(div(sub(-2.596, R), Gd), M)), LAS), EN)"
197,0.7437,7,"add(div(Ce, add(0.304, LAS)), EN)"
198,0.7441,7,"add(div(sub(M, E), 3.163), E)"
199,0.7441,7,"add(div(sub(M, E), 3.177), E)"
200,0.7442,7,"add(div(sub(M, E), 3.060), E)"
201,0.7449,9,"add(div(Ce, mul(div(La, E), LAS)), EN)"
202,0.7449,9,"add(div(Ce, mul(div(La, E), LAS)), EN)"
203,0.7449,9,"add(div(Ce, mul(div(La, E), LAS)), EN)"
204,0.7449,9,"add(div(mul(Ce, E), mul(La, LAS)), EN)"
205,0.7449,9,"add(div(Ce, mul(div(La, E), LAS)), EN)"
206,0.7454,9,"add(div(div(mul(E, EN), LAS), LAS), EN)"
207,0.7454,9,"mul(add(LAS, div(E, LAS)), div(EN, LAS))"
208,0.7456,7,"add(div(Ce, LAS), add(EN, -0.022))"
209,0.7457,9,"add(div(Ce, sub(add(Y, M), Ce)), EN)"
210,0.7457,10,"add(div(Ce, add(add(Y, M), neg(Ce))), EN)"
211,0.7458,14,"add(EN, div(mul(mul(div(-0.905, Pr), neg(Ce)), neg(neg(La))), LAS))"
212,0.7459,9,"add(div(sub(IE, sub(LAS, E)), LAS), EN)"
213,0.7466,13,"add(div(Ce, add(4.351, sub(add(La, div(IE, IE)), R))), EN)"
214,0.7468,11,"add(div(neg(add(sub(Pr, Ce), neg(La))), LAS), EN)"
215,0.7468,9,"add(div(Ce, LAS), add(sub(La, Pr), EN))"
216,0.7468,5,"add(div(Ce, LAS), EN)"
217,0.7468,5,"add(div(Ce, LAS), EN)"
218,0.7468,5,"add(div(Ce, LAS), EN)"
219,0.7468,5,"add(div(Ce, LAS), EN)"
220,0.7468,5,"add(div(Ce, LAS), EN)"
221,0.7468,7,"neg(sub(neg(EN), div(Ce, LAS)))"
222,0.7468,5,"add(div(Ce, LAS), EN)"
223,0.7468,5,"add(div(Ce, LAS), EN)"
224,0.7468,5,"add(div(Ce, LAS), EN)"
225,0.7468,5,"add(div(Ce, LAS), EN)"
226,0.7468,5,"add(div(Ce, LAS), EN)"
227,0.7468,5,"add(div(Ce, LAS), EN)"
228,0.7468,5,"add(div(Ce, LAS), EN)"
229,0.7468,5,"add(div(Ce, LAS), EN)"
230,0.7468,5,"add(div(Ce, LAS), EN)"
231,0.7468,5,"add(div(Ce, LAS), EN)"
232,0.7468,5,"add(div(Ce, LAS), EN)"
233,0.7468,5,"add(div(Ce, LAS), EN)"
234,0.7468,5,"add(div(Ce, LAS), EN)"
235,0.7468,5,"add(div(Ce, LAS), EN)"
236,0.7468,5,"add(div(Ce, LAS), EN)"
237,0.7468,5,"add(div(Ce, LAS), EN)"
238,0.7468,5,"add(div(Ce, LAS), EN)"
239,0.7468,5,"add(div(Ce, LAS), EN)"
240,0.7468,5,"add(div(Ce, LAS), EN)"
241,0.7468,5,"add(div(Ce, LAS), EN)"
242,0.7468,5,"add(div(Ce, LAS), EN)"
243,0.7468,5,"add(div(Ce, LAS), EN)"
244,0.7468,5,"add(EN, div(Ce, LAS))"
245,0.7468,5,"add(div(Ce, LAS), EN)"
246,0.7468,5,"add(div(Ce, LAS), EN)"
247,0.7468,5,"add(EN, div(Ce, LAS))"
248,0.7468,5,"add(div(Ce, LAS), EN)"
249,0.7468,5,"add(div(Ce, LAS), EN)"
250,0.7468,5,"add(div(Ce, LAS), EN)"
251,0.7468,5,"add(div(Ce, LAS), EN)"
252,0.7468,5,"add(div(Ce, LAS), EN)"
253,0.7468,5,"add(EN, div(Ce, LAS))"
254,0.7468,5,"add(EN, div(Ce, LAS))"
255,0.7468,5,"add(EN, div(Ce, LAS))"
256,0.7468,6,"sub(div(Ce, LAS), neg(EN))"
257,0.7468,5,"add(div(Ce, LAS), EN)"
258,0.7468,5,"add(div(Ce, LAS), EN)"
259,0.7468,5,"add(div(Ce, LAS), EN)"
260,0.7468,5,"add(div(Ce, LAS), EN)"
261,0.7468,5,"add(div(Ce, LAS), EN)"
262,0.7468,5,"add(div(Ce, LAS), EN)"
263,0.7468,5,"add(div(Ce, LAS), EN)"
264,0.7468,5,"add(div(Ce, LAS), EN)"
265,0.7468,5,"add(div(Ce, LAS), EN)"
266,0.7468,5,"add(div(Ce, LAS), EN)"
267,0.7468,6,"sub(div(Ce, LAS), neg(EN))"
268,0.7468,5,"add(EN, div(Ce, LAS))"
269,0.7468,5,"add(div(Ce, LAS), EN)"
270,0.7468,5,"add(EN, div(Ce, LAS))"
271,0.7468,5,"add(div(Ce, LAS), EN)"
272,0.7468,5,"add(div(Ce, LAS), EN)"
273,0.7468,5,"add(EN, div(Ce, LAS))"
274,0.7468,5,"add(EN, div(Ce, LAS))"
275,0.7468,6,"sub(div(Ce, LAS), neg(EN))"
276,0.7468,5,"add(div(Ce, LAS), EN)"
277,0.7468,5,"add(div(Ce, LAS), EN)"
278,0.7468,5,"add(div(Ce, LAS), EN)"
